ageph,postal,freq_ann,agecar,sexph,fuel,split,use,fleet,sportc,cover,power,claimAm,LONG.x,LAT.x,LONG.y,LAT.y,fit_spatial,geo,group_ageph
46,3050,1,6-10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,1611.307911,4.65,50.8333333333333,4.65097891495188,50.8295744756484,-0.141829271571971,[-0.52,-0.14),[29,49)
45,3060,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+++,66-110,65.54304795,4.61666666666667,50.85,4.61846715539603,50.8618917513702,-0.146299307613114,[-0.52,-0.14),[29,49)
28,3600,1,>10,Female,Gasoil,Twice,Private,No,No,MTPL,<66,13014.410051,5.5,50.95,5.48452019846175,50.967164084732,0.211195080608655,[0.17,0.4],[26,29)
60,3660,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,66-110,1363.4143863,5.58333333333333,51.0333333333333,5.56108305828169,51.0404246758867,0.227127140489218,[0.17,0.4],[54,75)
60,3660,2,6-10,Female,Petrol,Twice,Private,No,No,MTPL,66-110,133.49066309,5.58333333333333,51.0333333333333,5.56108305828169,51.0404246758867,0.227127140489218,[0.17,0.4],[54,75)
46,3680,1,6-10,Female,Petrol,Once,Private,No,Yes,MTPL,66-110,53.247529121,5.78333333333333,51.0833333333333,5.70477186782923,51.0880172808515,0.187304032470864,[0.17,0.4],[29,49)
52,3770,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+++,<66,4183.2280199,5.6,50.8,5.58156155056457,50.8053387991295,-0.0353587248328561,[-0.14,0.019),[49,54)
57,4000,1,2-5,Female,Petrol,Monthly,Private,No,No,MTPL+++,66-110,2074.6952769,5.56666666666667,50.6333333333333,5.55794515210474,50.6472499713739,-0.182200026285607,[-0.52,-0.14),[54,75)
42,4100,1,>10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,1426.3793415,5.5,50.6,5.50186097173356,50.5826289911125,-0.149218713370693,[-0.52,-0.14),[29,49)
43,4120,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL+,66-110,171.59189785,5.48333333333333,50.5333333333333,5.46500228365595,50.534977217207,-0.103467395468124,[-0.14,0.019),[29,49)
34,4680,1,6-10,Female,Petrol,Monthly,Private,No,No,MTPL,66-110,84.928321587,5.65,50.7,5.61229928458554,50.7111896855022,-0.167796129785393,[-0.52,-0.14),[29,49)
45,6000,1,6-10,Female,Petrol,Twice,Professional,No,No,MTPL+,66-110,145.01771199,4.43333333333333,50.4,4.4383532510193,50.4167838476249,0.218990010994251,[0.17,0.4],[29,49)
29,6220,1,6-10,Female,Gasoil,Twice,Private,No,No,MTPL,<66,222.95543618,4.55,50.4833333333333,4.51778914086073,50.4710013956736,0.22343749805935,[0.17,0.4],[29,49)
47,7000,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,584.43377401,3.93333333333333,50.45,3.95800996174605,50.456351410773,-0.0170367891576361,[-0.14,0.019),[29,49)
81,7100,1,>10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,600.49727441,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[75,92]
27,7100,1,6-10,Female,Petrol,Thrice,Private,No,No,MTPL,66-110,1426.3793415,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[26,29)
62,7390,1,2-5,Female,Gasoil,Once,Private,No,No,MTPL+,<66,153.59482795,3.86666666666667,50.4333333333333,3.8483381504908,50.4378560365923,-0.0403085062954084,[-0.14,0.019),[54,75)
32,8210,1,6-10,Female,Gasoil,Once,Private,No,No,MTPL,66-110,442.2420482,3.13333333333333,51.1333333333333,3.14517037382738,51.1315295738908,0.0614502627949813,[0.019,0.17),[29,49)
52,8470,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,66-110,161.0812124,2.96666666666667,51.15,2.93257870323869,51.1511705972809,-0.0490528523613566,[-0.14,0.019),[49,54)
33,8620,4.7402597403,2-5,Female,Petrol,Once,Private,No,No,MTPL,66-110,11774.942427,2.75,51.1166666666667,2.75665851558313,51.1233706518073,-0.111760554749234,[-0.14,0.019),[29,49)
45,9000,1.2897526502,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,28879.595636,3.71666666666667,51.05,3.7078589016912,51.058541172233,0.0393920688157219,[0.019,0.17),[29,49)
45,9600,1,6-10,Female,Gasoil,Once,Private,No,No,MTPL,66-110,1218.0744127,3.6,50.7333333333333,3.59685030024239,50.7496565854546,0.31309174183967,[0.17,0.4],[29,49)
39,9630,1,2-5,Female,Gasoil,Once,Private,No,No,MTPL,<66,549.28247219,3.73333333333333,50.8666666666667,3.71698480293646,50.8761669579135,0.310009329908228,[0.17,0.4],[29,49)
53,1000,1.5598290598,6-10,Female,Petrol,Monthly,Private,No,No,MTPL+,<66,74.070585202,4.35,50.8333333333333,4.35648858579462,50.8448418225847,-0.196074653705466,[-0.52,-0.14),[49,54)
32,1000,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+++,<66,2265.1022933,4.35,50.8333333333333,4.35648858579462,50.8448418225847,-0.196074653705466,[-0.52,-0.14),[29,49)
52,1030,3.6868686869,2-5,Female,Petrol,Once,Private,No,No,MTPL+,<66,8676.2733671,4.38333333333333,50.85,4.37594326492189,50.861628301487,-0.191322836832137,[-0.52,-0.14),[49,54)
48,1060,1.8717948718,0-1,Female,Petrol,Once,Private,No,No,MTPL+++,<66,1611.307911,4.33333333333333,50.8166666666667,4.33373526320972,50.8295893025831,-0.192263660783657,[-0.52,-0.14),[29,49)
38,1060,1,2-5,Female,Petrol,Once,Private,Yes,No,MTPL,<66,150.37221213,4.33333333333333,50.8166666666667,4.33373526320972,50.8295893025831,-0.192263660783657,[-0.52,-0.14),[29,49)
51,1200,2.0054945055,>10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,294.94371578,4.41666666666667,50.85,4.42080965022475,50.8479827493696,-0.209293361749682,[-0.52,-0.14),[49,54)
42,1350,1,0-1,Female,Petrol,Twice,Private,No,No,MTPL+++,<66,235.1517976,4.98333333333333,50.7,4.95269242675746,50.6899552421005,0.143310004087247,[0.019,0.17),[29,49)
66,1390,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,<66,64.625841908,4.68333333333333,50.7333333333333,4.67743644017068,50.7483777947731,-0.104530946895366,[-0.14,0.019),[54,75)
51,1400,1,6-10,Female,Petrol,Thrice,Private,No,No,MTPL+,<66,1426.3793415,4.31666666666667,50.5833333333333,4.31374250621725,50.5915115775348,-0.0645300353105342,[-0.14,0.019),[49,54)
30,1410,1,>10,Female,Petrol,Once,Private,Yes,No,MTPL,<66,150.37221213,4.38333333333333,50.7166666666667,4.39311757725095,50.709992132726,-0.196335217504602,[-0.52,-0.14),[29,49)
44,1410,7.3,>10,Female,Petrol,Twice,Private,No,No,MTPL,<66,136.19270251,4.38333333333333,50.7166666666667,4.39311757725095,50.709992132726,-0.196335217504602,[-0.52,-0.14),[29,49)
38,1420,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,1426.3793415,4.36666666666667,50.6666666666667,4.34807985922446,50.691982356108,-0.168515847343172,[-0.52,-0.14),[29,49)
73,1480,1,>10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,311.00721618,4.2,50.6833333333333,4.17980537326721,50.6900776832912,-0.0369424753980934,[-0.14,0.019),[54,75)
63,1640,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,129.25168382,4.35,50.7333333333333,4.36279842623362,50.744416767182,-0.207233335593306,[-0.52,-0.14),[54,75)
37,1650,1,6-10,Female,Petrol,Once,Professional,No,No,MTPL+,<66,812.69413162,4.3,50.7666666666667,4.3022202782442,50.7665304689135,-0.175662090432785,[-0.52,-0.14),[29,49)
64,1700,1,6-10,Female,Petrol,Monthly,Private,No,No,MTPL+++,<66,1571.4714216,4.25,50.8333333333333,4.22888220249843,50.8588923610084,-0.11041022200954,[-0.14,0.019),[54,75)
52,1700,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,65.567837303,4.25,50.8333333333333,4.22888220249843,50.8588923610084,-0.11041022200954,[-0.14,0.019),[49,54)
41,1745,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,361.00734013,4.18333333333333,50.9666666666667,4.16993656009959,50.9624554577042,-0.101727898925683,[-0.14,0.019),[29,49)
62,1800,2.4745762712,2-5,Female,Petrol,Twice,Private,No,No,MTPL+,<66,335.94530477,4.41666666666667,50.9166666666667,4.4232600706597,50.9301149422304,-0.123587381168489,[-0.14,0.019),[54,75)
30,1830,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,167.97265239,4.43333333333333,50.9,4.43266041237036,50.9114253143502,-0.145644760733889,[-0.52,-0.14),[29,49)
33,1850,1.3825757576,6-10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,407.78484825,4.36666666666667,50.9333333333333,4.37431901237712,50.9405747540772,-0.115816259526994,[-0.14,0.019),[29,49)
30,1930,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,65.691784065,4.46666666666667,50.8833333333333,4.47633293445714,50.8828441578806,-0.174162646238914,[-0.52,-0.14),[29,49)
41,2000,1,2-5,Female,Petrol,Monthly,Private,No,No,MTPL+++,<66,1681.6848827,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[29,49)
41,2000,1,0-1,Female,Petrol,Once,Private,No,No,MTPL+++,<66,71.889122184,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[29,49)
57,2000,1,>10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,765.9662022,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[54,75)
26,2000,1,>10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,68.691295715,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[26,29)
42,2000,1,6-10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,68.071561903,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[29,49)
51,2000,1,2-5,Female,Petrol,Once,Private,No,No,MTPL,<66,699.67947367,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[49,54)
46,2000,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+,<66,64.625841908,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[29,49)
48,2260,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,10287.581278,4.91666666666667,51.0833333333333,4.87160836248184,51.1066043237379,-0.0197623876418774,[-0.14,0.019),[29,49)
65,2400,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,157.75943917,5.11666666666667,51.1833333333333,5.14223891015537,51.2337252810035,0.00864673341077124,[-0.14,0.019),[54,75)
54,2900,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,510.09050593,4.5,51.25,4.49775917263257,51.2642195459716,-0.0426811364750048,[-0.14,0.019),[54,75)
52,3080,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,64.625841908,4.5,50.8166666666667,4.51384064461051,50.8215103388942,-0.213314032384022,[-0.52,-0.14),[49,54)
74,3400,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,1745.8645163,5.06666666666667,50.75,5.03080579467704,50.76438275124,0.163317499784858,[0.019,0.17),[54,75)
38,3630,1,>10,Female,Petrol,Twice,Private,No,No,MTPL,<66,1426.3793415,5.68333333333333,50.9666666666667,5.65932244841685,50.9734663436712,0.127987922281969,[0.019,0.17),[29,49)
34,3890,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,112.49408154,5.13333333333333,50.75,5.15038424274939,50.7317551205464,0.191508058043298,[0.17,0.4],[29,49)
24,3920,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,<66,247.89352477,5.3,51.2166666666667,5.29162888801784,51.2255902100083,0.14205674911568,[0.019,0.17),[18,26)
32,4000,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,123.00476699,5.56666666666667,50.6333333333333,5.55794515210474,50.6472499713739,-0.182200026285607,[-0.52,-0.14),[29,49)
57,4350,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,215.04763274,5.31666666666667,50.6666666666667,5.32984503224966,50.6844382532371,0.0689294738650543,[0.019,0.17),[54,75)
57,4630,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+++,<66,575.38566035,5.73333333333333,50.6,5.72144688187998,50.6200776535681,-0.25213024305143,[-0.52,-0.14),[54,75)
70,4670,1,6-10,Female,Petrol,Thrice,Private,No,No,MTPL+,<66,1426.3793415,5.71666666666667,50.6666666666667,5.7233550848275,50.6828634163594,-0.224713987538211,[-0.52,-0.14),[54,75)
36,4680,2.8968253968,>10,Female,Petrol,Monthly,Private,No,No,MTPL,<66,683.76470938,5.65,50.7,5.61229928458554,50.7111896855022,-0.167796129785393,[-0.52,-0.14),[29,49)
62,4800,2,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,831.36051403,5.85,50.5833333333333,5.8455015983666,50.5845917649235,-0.242863798825499,[-0.52,-0.14),[54,75)
58,5000,1,6-10,Female,Petrol,Monthly,Professional,No,No,MTPL+,<66,105.60264155,4.85,50.45,4.8594592952501,50.4614444975032,0.294147676897528,[0.17,0.4],[54,75)
37,5030,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,<66,150.37221213,4.68333333333333,50.55,4.6950931528798,50.5669266746439,0.153867070228644,[0.019,0.17),[29,49)
50,5190,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,161.97362909,4.66666666666667,50.4666666666667,4.66580571523311,50.4717078649767,0.302271223503301,[0.17,0.4],[49,54)
38,5300,1,6-10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,1426.3793415,5.1,50.4833333333333,5.04729078500334,50.4866654932304,0.215339141854181,[0.17,0.4],[29,49)
25,5520,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,132.44951029,4.83333333333333,50.2333333333333,4.8015342087073,50.2423768198086,0.281936250479757,[0.17,0.4],[18,26)
71,5660,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,1804.9375432,4.48333333333333,50.05,4.47030570683381,50.0378334924095,-0.00608689042353542,[-0.14,0.019),[54,75)
73,6000,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,884.5832538,4.43333333333333,50.4,4.4383532510193,50.4167838476249,0.218990010994251,[0.17,0.4],[54,75)
78,6000,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+,<66,145.01771199,4.43333333333333,50.4,4.4383532510193,50.4167838476249,0.218990010994251,[0.17,0.4],[75,92]
30,6280,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,656.91784065,4.51666666666667,50.3333333333333,4.51759948069633,50.3475223204129,0.344979299377821,[0.17,0.4],[29,49)
69,6900,1.0398860399,>10,Female,Petrol,Thrice,Professional,No,No,MTPL,<66,3021.8716457,5.33333333333333,50.2166666666667,5.33301748132742,50.2092574542014,0.14431859250294,[0.019,0.17),[54,75)
49,7000,2.2530864198,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,1426.3793415,3.93333333333333,50.45,3.95800996174605,50.456351410773,-0.0170367891576361,[-0.14,0.019),[49,54)
34,7100,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,180.56564344,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[29,49)
40,7170,1,>10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,179.97069899,4.23333333333333,50.5,4.22737913532681,50.4937684780418,-0.00574671083046469,[-0.14,0.019),[29,49)
48,7180,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,1426.3793415,4.25,50.5166666666667,4.25788707416648,50.5263582814504,-0.0143626162275402,[-0.14,0.019),[29,49)
69,7330,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,1028.0640259,3.81666666666667,50.4333333333333,3.80693495541922,50.4506485752801,-0.0234481742056549,[-0.14,0.019),[54,75)
42,7350,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,1426.3793415,3.66666666666667,50.4333333333333,3.70332443369854,50.4358655646687,-0.0635134138254105,[-0.14,0.019),[29,49)
63,7860,1,6-10,Female,Petrol,Once,Private,No,No,MTPL+,<66,145.01771199,3.81666666666667,50.7,3.81682377252028,50.7078823189901,0.304500586887566,[0.17,0.4],[54,75)
22,7860,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,1491.0051835,3.81666666666667,50.7,3.81682377252028,50.7078823189901,0.304500586887566,[0.17,0.4],[18,26)
39,7900,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,<66,72.508855996,3.61666666666667,50.6,3.61339632745864,50.6058911347036,0.170087180946262,[0.019,0.17),[29,49)
33,7950,1,>10,Female,Petrol,Twice,Private,No,No,MTPL,<66,1426.3793415,3.8,50.5833333333333,3.77570877354988,50.5685338746716,0.162305137713998,[0.019,0.17),[29,49)
29,7970,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,<66,1426.3793415,3.73333333333333,50.55,3.72235925111982,50.5347641790409,0.101546743613865,[0.019,0.17),[29,49)
24,8400,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,167.0802357,2.9,51.2166666666667,2.91536259023205,51.2099252385326,-0.131568164349078,[-0.14,0.019),[18,26)
68,8500,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,<66,102.00818544,3.26666666666667,50.8166666666667,3.26599445268688,50.8154770171782,0.217872013934397,[0.17,0.4],[54,75)
23,8530,1,>10,Female,Petrol,Twice,Private,No,No,MTPL,<66,944.39996133,3.3,50.85,3.30713395061992,50.8433709564197,0.237215244799815,[0.17,0.4],[18,26)
50,8790,1,>10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,3854.5955741,3.43333333333333,50.8833333333333,3.41608721948592,50.8785081096418,0.276119666956738,[0.17,0.4],[49,54)
41,8830,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,3021.8716457,3.06666666666667,50.9666666666667,3.07183044889658,50.9894882237431,0.183823982172108,[0.17,0.4],[29,49)
49,8980,1,>10,Female,Petrol,Once,Private,No,No,MTPL,<66,1363.4143863,2.98333333333333,50.8666666666667,2.99312466796819,50.8664687598833,0.204512967109085,[0.17,0.4],[49,54)
53,9000,1,>10,Female,Petrol,Twice,Private,No,No,MTPL+++,<66,214.99805404,3.71666666666667,51.05,3.7078589016912,51.058541172233,0.0393920688157219,[0.019,0.17),[49,54)
66,9000,40.555555556,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,421.91477916,3.71666666666667,51.05,3.7078589016912,51.058541172233,0.0393920688157219,[0.019,0.17),[54,75)
24,9000,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,495.78704955,3.71666666666667,51.05,3.7078589016912,51.058541172233,0.0393920688157219,[0.019,0.17),[18,26)
27,9230,1,>10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,679.9471491,3.88333333333333,51,3.85971516895984,50.9941790477453,0.0323925971620492,[0.019,0.17),[26,29)
32,9300,1.8717948718,2-5,Female,Petrol,Once,Private,No,No,MTPL,<66,6321.2848817,4.03333333333333,50.9333333333333,4.03635389965774,50.9417482183295,-0.020471363765419,[-0.14,0.019),[29,49)
23,9660,2,6-10,Female,Petrol,Once,Private,No,No,MTPL,<66,1423.5533554,3.75,50.8,3.74450042116612,50.7987371639935,0.34365016455976,[0.17,0.4],[18,26)
51,1070,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+,66-110,1576.0574518,4.3,50.8333333333333,4.28236829549573,50.8289657408843,-0.157370126683069,[-0.52,-0.14),[49,54)
36,1070,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,66-110,145.01771199,4.3,50.8333333333333,4.28236829549573,50.8289657408843,-0.157370126683069,[-0.52,-0.14),[29,49)
65,1180,1,2-5,Female,Petrol,Once,Private,Yes,No,MTPL+,66-110,906.69535621,4.33333333333333,50.8,4.35081703057296,50.7896898188678,-0.210091028632119,[-0.52,-0.14),[54,75)
36,1190,1.336996337,6-10,Female,Gasoil,Thrice,Private,No,No,MTPL+,<66,3177.6479367,4.31666666666667,50.8,4.31386739993813,50.8140153943411,-0.18414751630098,[-0.52,-0.14),[29,49)
26,1200,2.5886524823,6-10,Female,Petrol,Monthly,Private,No,No,MTPL,66-110,636.4418355,4.41666666666667,50.85,4.42080965022475,50.8479827493696,-0.209293361749682,[-0.52,-0.14),[26,29)
28,1495,1,0-1,Female,Petrol,Monthly,Private,No,No,MTPL+++,66-110,90.65466201,4.51666666666667,50.5666666666667,4.51619692860488,50.5625285325268,0.0553585005211519,[0.019,0.17),[26,29)
62,2220,1,>10,Female,Gasoil,Once,Private,No,No,MTPL,<66,64.625841908,4.71666666666667,51.0666666666667,4.71751552813287,51.0672503308875,0.00599579475182843,[-0.14,0.019),[54,75)
26,2430,1,2-5,Female,Gasoil,Thrice,Private,No,No,MTPL,<66,175.45903683,5.01666666666667,51.0666666666667,5.01854985463229,51.0916078505295,0.0511904872069654,[0.019,0.17),[26,29)
35,2440,1,2-5,Female,Gasoil,Once,Private,No,No,MTPL+,<66,67.079987804,4.98333333333333,51.15,4.97437939570036,51.1664566742844,-0.040142904374679,[-0.14,0.019),[29,49)
42,2630,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+,66-110,1307.5391858,4.38333333333333,51.1333333333333,4.37211179996056,51.1318693320178,-0.00889145213099969,[-0.14,0.019),[29,49)
63,2800,1,6-10,Female,Gasoil,Twice,Private,No,No,MTPL,<66,100.0994053,4.46666666666667,51.0166666666667,4.4541246531468,51.0351936024316,0.00885178327518722,[-0.14,0.019),[54,75)
40,2900,1,6-10,Female,Gasoil,Monthly,Private,No,No,MTPL,<66,29207.038193,4.5,51.25,4.49775917263257,51.2642195459716,-0.0426811364750048,[-0.14,0.019),[29,49)
44,4100,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL+,66-110,254.76017541,5.5,50.6,5.50186097173356,50.5826289911125,-0.149218713370693,[-0.52,-0.14),[29,49)
30,4900,4.1011235955,>10,Female,Petrol,Monthly,Private,No,No,MTPL+,<66,5365.5561863,5.86666666666667,50.4833333333333,5.85639891307111,50.4720315377228,-0.199043273709891,[-0.52,-0.14),[29,49)
29,5000,1,2-5,Female,Petrol,Once,Private,No,No,MTPL,66-110,64.625841908,4.85,50.45,4.8594592952501,50.4614444975032,0.294147676897528,[0.17,0.4],[29,49)
45,5060,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,66-110,1426.3793415,4.63333333333333,50.4333333333333,4.61011609341325,50.4464317895078,0.320110609634091,[0.17,0.4],[29,49)
62,5170,1,2-5,Female,Gasoil,Twice,Private,No,No,MTPL+,<66,150.37221213,4.86666666666667,50.3666666666667,4.8178407455361,50.375166258009,0.343404540801982,[0.17,0.4],[54,75)
57,6000,2.1856287425,2-5,Female,Gasoil,Thrice,Professional,Yes,No,MTPL+,<66,702.92687885,4.43333333333333,50.4,4.4383532510193,50.4167838476249,0.218990010994251,[0.17,0.4],[54,75)
74,6530,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,66-110,150.37221213,4.28333333333333,50.3333333333333,4.28068871297459,50.3395614527279,0.0666621728255658,[0.019,0.17),[54,75)
46,7100,1,2-5,Female,Petrol,Once,Private,No,No,MTPL,66-110,167.97265239,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[29,49)
51,7100,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+,66-110,247.74478866,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[49,54)
40,7100,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL,66-110,123.94676239,4.18333333333333,50.4666666666667,4.16727576894823,50.4673715457051,-0.0162392617451793,[-0.14,0.019),[29,49)
61,7640,1,6-10,Female,Gasoil,Twice,Private,No,No,MTPL,<66,155.77629097,3.45,50.5666666666667,3.46286895249361,50.552035300018,0.0232537807097511,[0.019,0.17),[54,75)
21,7800,1,6-10,Female,Gasoil,Once,Private,No,No,MTPL,<66,1426.3793415,3.76666666666667,50.6166666666667,3.77463496345669,50.6347780107297,0.250788335169501,[0.17,0.4],[18,26)
45,7850,1.228956229,2-5,Female,Gasoil,Monthly,Private,No,No,MTPL+,<66,70.798390675,4.03333333333333,50.6833333333333,4.01968244981599,50.6776658278814,0.137783305157874,[0.019,0.17),[29,49)
40,8500,1,6-10,Female,Petrol,Once,Private,No,No,MTPL,66-110,1426.3793415,3.26666666666667,50.8166666666667,3.26599445268688,50.8154770171782,0.217872013934397,[0.17,0.4],[29,49)
42,8800,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,66-110,131.97851259,3.11666666666667,50.9333333333333,3.12343259815059,50.9364725954081,0.221395511603206,[0.17,0.4],[29,49)
46,8930,1,2-5,Female,Gasoil,Once,Private,No,No,MTPL+,<66,131.97851259,3.11666666666667,50.7833333333333,3.14404123964595,50.7925066291024,0.202360239643366,[0.17,0.4],[29,49)
34,8950,1,6-10,Female,Gasoil,Once,Private,No,No,MTPL,<66,3033.2003798,2.81666666666667,50.7833333333333,2.81378053364892,50.7375820758682,0.118342962118066,[0.019,0.17),[29,49)
37,9100,1,2-5,Female,Petrol,Twice,Private,No,No,MTPL+++,66-110,1426.3793415,4.13333333333333,51.15,4.15147415448449,51.1709524545947,-0.276562043718591,[-0.52,-0.14),[29,49)
36,9120,1,2-5,Female,Petrol,Monthly,Private,No,No,MTPL+,66-110,71.120652257,4.25,51.2,4.2320277489939,51.2121162106579,-0.230005230234562,[-0.52,-0.14),[29,49)
21,9990,1,>10,Female,Gasoil,Once,Private,No,No,MTPL,<66,99.157409909,3.43333333333333,51.2,3.42249949425462,51.1994457816787,-0.0307606520963597,[-0.14,0.019),[18,26)
38,1180,1,2-5,Female,Petrol,Once,Private,No,No,MTPL+++,66-110,61.874223783,4.33333333333333,50.8,4.35081703057296,50.7896898188678,-0.210091028632119,[-0.52,-0.14),[29,49)
57,1300,1,2-5,Female,Gasoil,Twice,Private,No,No,MTPL,<66,3172.2438578,4.6,50.7166666666667,4.58592538809135,50.7155589261145,-0.147252649547429,[-0.52,-0.14),[54,75)
48,1330,1,2-5,Female,Gasoil,Monthly,Private,No,No,MTPL+++,<66,3651.3724625,4.51666666666667,50.7,4.51746249020782,50.7122712636125,-0.182936513729848,[-0.52,-0.14),[29,49)
49,1370,3.1739130435,>10,Female,Petrol,Thrice,Private,No,No,MTPL,<66,205.1566811,4.86666666666667,50.7166666666667,4.84997610848836,50.7285631805344,0.0511815106741209,[0.019,0.17),[49,54)
50,1450,1,2-5,Female,Gasoil,Twice,Professional,No,No,MTPL+,<66,145.01771199,4.63333333333333,50.6,4.61292702982382,50.589303401918,0.0658126174392159,[0.019,0.17),[49,54)
27,2000,1,2-5,Female,Petrol,Monthly,Private,No,No,MTPL+,66-110,69.757237871,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[26,29)
22,2000,1,6-10,Female,Petrol,Twice,Private,No,No,MTPL,<66,74.987791244,4.4,51.2,4.38841821750176,51.215508128703,-0.0507625247827417,[-0.14,0.019),[18,26)
25,2160,2,6-10,Female,Petrol,Twice,Private,No,No,MTPL+,66-110,3470.5093468,4.51666666666667,51.2,4.50852448859853,51.2065251795675,0.0319977032148629,[0.019,0.17),[18,26)
40,2550,1,>10,Female,Gasoil,Once,Private,No,No,MTPL,<66,70.624865208,4.43333333333333,51.1333333333333,4.43430640165687,51.12363290237,0.0449388042689347,[0.019,0.17),[29,49)
